INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192073300,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,364,,2019-09-12 16:51:00,2019,9,Thursday,16,Part Three,LESLIE ST,42.29514664,-71.05860832,"(42.29514664, -71.05860832)"
I192073299,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,573,,2019-08-21 22:30:00,2019,8,Wednesday,22,Part One,BROOKSIDE AVE,42.31024038,-71.10645786,"(42.31024038, -71.10645786)"
I192073298,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B2,320,,2019-09-12 17:05:00,2019,9,Thursday,17,Part Three,CHENEY ST,42.30942246,-71.08530769,"(42.30942246, -71.08530769)"
I192073294,1107,Fraud,FRAUD - IMPERSONATION,C11,398,,2019-09-02 11:00:00,2019,9,Monday,11,Part Two,TALBOT AVE,42.29004971,-71.07021576,"(42.29004971, -71.07021576)"
I192073293,3301,Verbal Disputes,VERBAL DISPUTE,B2,331,,2019-09-12 16:14:00,2019,9,Thursday,16,Part Three,COLUMBIA RD,42.31236298,-71.06890381,"(42.31236298, -71.06890381)"
I192073292,613,Larceny,LARCENY SHOPLIFTING,A1,111,,2019-09-12 16:05:00,2019,9,Thursday,16,Part One,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I192073291,2647,Other,THREATS TO DO BODILY HARM,C11,450,,2019-09-12 16:54:00,2019,9,Thursday,16,Part Two,WASHINGTON ST,42.29057504,-71.07165726,"(42.29057504, -71.07165726)"
I192073290,1402,Vandalism,VANDALISM,E13,573,,2019-09-12 15:20:00,2019,9,Thursday,15,Part Two,UNION AVE,42.30968109,-71.105837,"(42.30968109, -71.10583700)"
I192073289,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-12 17:28:00,2019,9,Thursday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073288,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,760,,2016-09-01 09:00:00,2016,9,Thursday,9,Part Two,BEECHCROFT ST,42.35167293,-71.16115206,"(42.35167293, -71.16115206)"
I192073287,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2,305,,2019-09-12 16:56:00,2019,9,Thursday,16,Part Two,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
I192073287,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2,305,,2019-09-12 16:56:00,2019,9,Thursday,16,Part Two,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
I192073287,670,License Plate Related Incidents,RECOVERED STOLEN PLATE,B2,305,,2019-09-12 16:56:00,2019,9,Thursday,16,Other,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
I192073287,3410,Towed,TOWED MOTOR VEHICLE,B2,305,,2019-09-12 16:56:00,2019,9,Thursday,16,Part Three,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
I192073287,2906,Violations,VAL - OPERATING UNREG/UNINS CAR,B2,305,,2019-09-12 16:56:00,2019,9,Thursday,16,Part Two,MARTIN LUTHER KING JR BLV,42.3208382,-71.09018598,"(42.32083820, -71.09018598)"
I192073286,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,761,,2019-09-12 08:30:00,2019,9,Thursday,8,Part Three,BROCK ST,,,"(0.00000000, 0.00000000)"
I192073285,3201,Property Lost,PROPERTY - LOST,E5,712,,2019-09-12 16:33:00,2019,9,Thursday,16,Part Three,WASHINGTON ST,42.26274313,-71.15567977,"(42.26274313, -71.15567977)"
I192073284,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,,2019-09-12 16:30:00,2019,9,Thursday,16,Part Three,B ST,,,"(0.00000000, 0.00000000)"
I192073283,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,358,,2019-09-12 17:01:00,2019,9,Thursday,17,Part Two,GENEVA AVE,42.2991807,-71.06429139,"(42.29918070, -71.06429139)"
I192073283,613,Larceny,LARCENY SHOPLIFTING,C11,358,,2019-09-12 17:01:00,2019,9,Thursday,17,Part One,GENEVA AVE,42.2991807,-71.06429139,"(42.29918070, -71.06429139)"
I192073282,2610,Other,TRESPASSING,A7,23,,2019-09-12 17:16:00,2019,9,Thursday,17,Part Two,MARION ST,42.37695059,-71.03646476,"(42.37695059, -71.03646476)"
I192073281,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2019-09-12 16:33:00,2019,9,Thursday,16,Part Two,ADAMS ST,42.2972764,-71.05667294,"(42.29727640, -71.05667294)"
I192073280,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2019-09-12 17:14:00,2019,9,Thursday,17,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192073279,2610,Other,TRESPASSING,A1,105,,2019-09-12 17:13:00,2019,9,Thursday,17,Part Two,SUMMER ST,42.35450139,-71.05916774,"(42.35450139, -71.05916774)"
I192073278,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,355,,2019-09-12 17:13:00,2019,9,Thursday,17,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192073277,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,128,,2019-09-12 17:09:00,2019,9,Thursday,17,Part Three,ARLINGTON ST,42.3495002,-71.06967583,"(42.34950020, -71.06967583)"
I192073276,2629,Harassment,HARASSMENT,E13,573,,2019-09-12 17:07:41,2019,9,Thursday,17,Part Two,GREEN ST,42.30999052,-71.10588122,"(42.30999052, -71.10588122)"
I192073275,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,359,,2019-09-12 16:10:00,2019,9,Thursday,16,Part One,REGINA RD,42.29524857,-71.07108773,"(42.29524857, -71.07108773)"
I192073274,2403,Disorderly Conduct,DISTURBING THE PEACE,E18,522,,2019-09-12 16:31:00,2019,9,Thursday,16,Part Two,HYDE PARK AVE,42.25332979,-71.12467152,"(42.25332979, -71.12467152)"
I192073273,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,E5,691,,2019-09-12 17:00:00,2019,9,Thursday,17,Part Two,CENTRE ST,,,"(0.00000000, 0.00000000)"
I192073272,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,234,,2019-09-11 17:00:00,2019,9,Wednesday,17,Part One,MARINE RD,42.33066449,-71.03464502,"(42.33066449, -71.03464502)"
I192073271,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY DAMAGE,D14,792,,2019-09-12 16:10:00,2019,9,Thursday,16,Part Three,COMMONWEALTH CT,42.34614027,-71.14003692,"(42.34614027, -71.14003692)"
I192073270,3301,Verbal Disputes,VERBAL DISPUTE,B3,476,,2019-09-12 16:25:00,2019,9,Thursday,16,Part Three,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
I192073268,1201,Embezzlement,EMBEZZLEMENT,A1,114,,2019-09-09 00:00:00,2019,9,Monday,0,Part Two,ATLANTIC AVE,42.35438252,-71.05213281,"(42.35438252, -71.05213281)"
I192073267,3205,License Plate Related Incidents,M/V PLATES - LOST,E18,533,,2019-09-11 18:00:00,2019,9,Wednesday,18,Part Three,WESTINGHOUSE PLZ,42.24422964,-71.13251945,"(42.24422964, -71.13251945)"
I192073266,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,498,,2019-09-12 15:50:00,2019,9,Thursday,15,Part Two,HYDE PARK AVE,42.27380942,-71.11996035,"(42.27380942, -71.11996035)"
I192073265,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C6,194,,2019-09-12 16:18:00,2019,9,Thursday,16,Part Two,DORCHESTER AVE,42.33063626,-71.05696207,"(42.33063626, -71.05696207)"
I192073265,2616,Other,POSSESSION OF BURGLARIOUS TOOLS,C6,194,,2019-09-12 16:18:00,2019,9,Thursday,16,Part Two,DORCHESTER AVE,42.33063626,-71.05696207,"(42.33063626, -71.05696207)"
I192073264,2647,Other,THREATS TO DO BODILY HARM,B3,439,,2019-09-12 16:07:00,2019,9,Thursday,16,Part Two,BERNARD ST,42.29127678,-71.07920676,"(42.29127678, -71.07920676)"
I192073263,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-12 16:36:00,2019,9,Thursday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073262,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,577,,2019-09-12 16:25:00,2019,9,Thursday,16,Part Two,DALRYMPLE ST,42.31517051,-71.1012512,"(42.31517051, -71.10125120)"
I192073261,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,98,,2019-09-12 11:21:00,2019,9,Thursday,11,Part Two,WATER ST,42.35757485,-71.05686594,"(42.35757485, -71.05686594)"
I192073260,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,427,,2019-09-12 14:00:00,2019,9,Thursday,14,Part One,MILDRED AVE,42.27665388,-71.09121606,"(42.27665388, -71.09121606)"
I192073259,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C6, ,,2019-09-12 15:45:00,2019,9,Thursday,15,Part Two,MASSACHUSETTS AVE,42.33033608,-71.0698254,"(42.33033608, -71.06982540)"
I192073259,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6, ,,2019-09-12 15:45:00,2019,9,Thursday,15,Part Two,MASSACHUSETTS AVE,42.33033608,-71.0698254,"(42.33033608, -71.06982540)"
I192073258,3114,Investigate Property,INVESTIGATE PROPERTY,B3,458,,2019-09-12 15:45:00,2019,9,Thursday,15,Part Three,MICHIGAN AVE,42.30330849,-71.08433739,"(42.30330849, -71.08433739)"
I192073257,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,627,,2019-09-12 16:16:00,2019,9,Thursday,16,Part Three,BOYLSTON ST,42.34396866,-71.100013,"(42.34396866, -71.10001300)"
I192073256,1402,Vandalism,VANDALISM,A7,12,,2019-09-06 12:00:00,2019,9,Friday,12,Part Two,BRANDYWYNE DR,42.38593715,-71.01328384,"(42.38593715, -71.01328384)"
I192073255,3207,Property Found,PROPERTY - FOUND,A1,94,,2019-09-12 15:17:00,2019,9,Thursday,15,Part Three,STATE ST,42.35913205,-71.05504984,"(42.35913205, -71.05504984)"
I192073254,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,287,,2019-09-12 15:20:00,2019,9,Thursday,15,Part Three,RUGGLES ST,42.33105456,-71.08273154,"(42.33105456, -71.08273154)"
I192073253,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,172,,2019-09-12 15:00:00,2019,9,Thursday,15,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I192073253,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,D4,172,,2019-09-12 15:00:00,2019,9,Thursday,15,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I192073253,1844,Drug Violation,DRUGS - POSS CLASS C,D4,172,,2019-09-12 15:00:00,2019,9,Thursday,15,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I192073253,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,172,,2019-09-12 15:00:00,2019,9,Thursday,15,Part Two,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I192073252,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,520,,2019-09-12 15:20:00,2019,9,Thursday,15,Part Three,HYDE PARK AVE,42.25693527,-71.1238445,"(42.25693527, -71.12384450)"
I192073251,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,265,,2019-09-12 14:35:00,2019,9,Thursday,14,Part One,COPELAND PARK,42.32287054,-71.07941336,"(42.32287054, -71.07941336)"
I192073250,3501,Missing Person Reported,MISSING PERSON,A7,907,,2019-08-06 00:00:00,2019,8,Tuesday,0,Part Three,LONDON ST,,,"(0.00000000, 0.00000000)"
I192073249,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,378,,2019-09-12 14:40:00,2019,9,Thursday,14,Part Three,NEPONSET AVE,,,"(0.00000000, 0.00000000)"
I192073247,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-09-12 07:30:00,2019,9,Thursday,7,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I192073246,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,362,,2019-09-12 15:34:19,2019,9,Thursday,15,Part One,MOULTRIE ST,42.29202737,-71.06796635,"(42.29202737, -71.06796635)"
I192073245,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,407,,2019-09-11 15:00:00,2019,9,Wednesday,15,Part Three,OLD MORTON ST,42.27294749,-71.07154272,"(42.27294749, -71.07154272)"
I192073244,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B2,239,,2019-09-12 14:31:00,2019,9,Thursday,14,Part Three,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
I192073243,3115,Investigate Person,INVESTIGATE PERSON,B2,566,,2019-09-12 13:30:00,2019,9,Thursday,13,Part Three,MORTON ST,42.29894455,-71.10233161,"(42.29894455, -71.10233161)"
I192073242,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,11,,2019-09-12 10:45:00,2019,9,Thursday,10,Part Three,CHELSEA ST,42.38391569,-71.02266216,"(42.38391569, -71.02266216)"
I192073241,3201,Property Lost,PROPERTY - LOST,C6,222,,2019-09-11 13:30:00,2019,9,Wednesday,13,Part Three,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I192073240,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,219,,2019-09-12 14:18:00,2019,9,Thursday,14,Part Three,COLUMBIA RD,42.33046611,-71.04513271,"(42.33046611, -71.04513271)"
I192073239,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,355,,2019-09-12 15:12:00,2019,9,Thursday,15,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192073238,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2019-09-12 15:11:00,2019,9,Thursday,15,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192073237,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C11,355,,2019-09-12 15:10:00,2019,9,Thursday,15,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192073236,2660,Other,OTHER OFFENSE,E5,695,,2019-09-12 14:27:00,2019,9,Thursday,14,Part Two,COREY ST,,,"(0.00000000, 0.00000000)"
I192073235,311,Robbery,ROBBERY - COMMERCIAL,B2,239,,2019-09-12 14:10:00,2019,9,Thursday,14,Part One,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
I192073232,3301,Verbal Disputes,VERBAL DISPUTE,D4,143,,2019-09-12 14:22:00,2019,9,Thursday,14,Part Three,NEPONSET VALLEY PKWY,42.24186532,-71.13277504,"(42.24186532, -71.13277504)"
I192073232,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,143,,2019-09-12 14:22:00,2019,9,Thursday,14,Part Three,NEPONSET VALLEY PKWY,42.24186532,-71.13277504,"(42.24186532, -71.13277504)"
I192073231,2647,Other,THREATS TO DO BODILY HARM,B2,289,,2019-09-10 10:00:00,2019,9,Tuesday,10,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I192073230,617,Larceny,LARCENY THEFT FROM BUILDING,D14,793,,2019-09-12 12:30:00,2019,9,Thursday,12,Part One,GORHAM ST,42.34865794,-71.1325918,"(42.34865794, -71.13259180)"
I192073229,3208,Property Lost,PROPERTY - MISSING,A1,116,,2019-09-06 13:00:00,2019,9,Friday,13,Part Three,KNEELAND ST,42.35053569,-71.061194,"(42.35053569, -71.06119400)"
I192073227,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,426,,2019-09-07 15:30:00,2019,9,Saturday,15,Part Three,BLUE HILL AVE,42.27095802,-71.0935518,"(42.27095802, -71.09355180)"
I192073225,3201,Property Lost,PROPERTY - LOST,A1,92,,2019-09-12 11:45:00,2019,9,Thursday,11,Part Three,COURT ST,42.359254,-71.059477,"(42.35925400, -71.05947700)"
I192073224,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11, ,,2019-09-12 14:43:00,2019,9,Thursday,14,Part Two,GALLIVAN BLVD,,,"(0.00000000, 0.00000000)"
I192073224,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11, ,,2019-09-12 14:43:00,2019,9,Thursday,14,Part Two,GALLIVAN BLVD,,,"(0.00000000, 0.00000000)"
I192073223,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,776,,2019-09-11 07:15:00,2019,9,Wednesday,7,Part One,PRISCILLA RD,,,"(0.00000000, 0.00000000)"
I192073222,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,357,,2019-09-07 16:00:00,2019,9,Saturday,16,Part Two,GENEVA AVE,42.30046668,-71.06647544,"(42.30046668, -71.06647544)"
I192073222,3115,Investigate Person,INVESTIGATE PERSON,C11,357,,2019-09-07 16:00:00,2019,9,Saturday,16,Part Three,GENEVA AVE,42.30046668,-71.06647544,"(42.30046668, -71.06647544)"
I192073218,3115,Investigate Person,INVESTIGATE PERSON,C6,207,,2019-09-12 13:03:00,2019,9,Thursday,13,Part Three,PIER 4 BLVD,-1,-1,"(-1.00000000, -1.00000000)"
I192073217,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A15,41,,2019-09-12 14:15:00,2019,9,Thursday,14,Part Two,VINE ST,42.37663167,-71.05593196,"(42.37663167, -71.05593196)"
I192073214,1415,Vandalism,GRAFFITI,D4,130,,2019-09-12 13:46:00,2019,9,Thursday,13,Part Two,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I192073213,2647,Other,THREATS TO DO BODILY HARM,B2,328,,2019-09-12 13:58:47,2019,9,Thursday,13,Part Two,NORMANDY ST,42.31192789,-71.07762963,"(42.31192789, -71.07762963)"
I192073213,2629,Harassment,HARASSMENT,B2,328,,2019-09-12 13:58:47,2019,9,Thursday,13,Part Two,NORMANDY ST,42.31192789,-71.07762963,"(42.31192789, -71.07762963)"
I192073212,3115,Investigate Person,INVESTIGATE PERSON,E13,307,,2019-09-12 13:12:00,2019,9,Thursday,13,Part Three,WARDMAN RD,42.31567796,-71.0944252,"(42.31567796, -71.09442520)"
I192073211,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,267,,2019-09-11 21:45:00,2019,9,Wednesday,21,Part Two,FOREST ST,42.32747841,-71.07879693,"(42.32747841, -71.07879693)"
I192073210,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B2,329,,2019-09-12 13:12:00,2019,9,Thursday,13,Part Two,COLUMBIA RD,42.30733393,-71.0763704,"(42.30733393, -71.07637040)"
I192073210,3201,Property Lost,PROPERTY - LOST,B2,329,,2019-09-12 13:12:00,2019,9,Thursday,13,Part Three,COLUMBIA RD,42.30733393,-71.0763704,"(42.30733393, -71.07637040)"
I192073208,1402,Vandalism,VANDALISM,C11,334,,2019-09-12 12:25:00,2019,9,Thursday,12,Part Two,COLEMAN ST,42.30903845,-71.06503636,"(42.30903845, -71.06503636)"
I192073206,3125,Warrant Arrests,WARRANT ARREST,A1,111,,2019-09-12 12:56:00,2019,9,Thursday,12,Part Three,TEMPLE PL,42.35521429,-71.06206351,"(42.35521429, -71.06206351)"
I192073205,1001,Counterfeiting,FORGERY / COUNTERFEITING,D4,155,,2019-08-27 13:34:00,2019,8,Tuesday,13,Part Two,COLUMBUS AVE,42.3408159,-71.0813838,"(42.34081590, -71.08138380)"
I192073204,3301,Verbal Disputes,VERBAL DISPUTE,B2,260,,2019-09-12 13:17:00,2019,9,Thursday,13,Part Three,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I192073203,562,Other Burglary,BURGLARY - OTHER - NO FORCE,C6,178,,2019-09-07 14:00:00,2019,9,Saturday,14,Part One,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
I192073202,617,Larceny,LARCENY THEFT FROM BUILDING,B3,426,,2019-09-12 12:49:00,2019,9,Thursday,12,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I192073201,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,421,,2019-09-08 10:00:00,2019,9,Sunday,10,Part Three,MORTON VILLAGE DR,42.28024352,-71.08481509,"(42.28024352, -71.08481509)"
I192073200,619,Larceny,LARCENY ALL OTHERS,C6,225,,2019-09-12 12:36:00,2019,9,Thursday,12,Part One,E BROADWAY,42.33554421,-71.0407501,"(42.33554421, -71.04075010)"
I192073200,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C6,225,,2019-09-12 12:36:00,2019,9,Thursday,12,Part Two,E BROADWAY,42.33554421,-71.0407501,"(42.33554421, -71.04075010)"
I192073199,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E18,498,,2019-09-12 12:54:00,2019,9,Thursday,12,Part Three,CLARE AVE,42.27360053,-71.11897042,"(42.27360053, -71.11897042)"
I192073198,1402,Vandalism,VANDALISM,A15,900,,2019-09-11 21:00:00,2019,9,Wednesday,21,Part Two,MONUMENT ST,42.37864908,-71.05951276,"(42.37864908, -71.05951276)"
I192073197,617,Larceny,LARCENY THEFT FROM BUILDING,D14,806,,2019-09-10 16:00:00,2019,9,Tuesday,16,Part One,WAVERLY ST,42.36083891,-71.14533675,"(42.36083891, -71.14533675)"
I192073194,1402,Vandalism,VANDALISM,C11,335,,2019-09-11 16:00:00,2019,9,Wednesday,16,Part Two,BELLEVUE ST,42.30983229,-71.06817322,"(42.30983229, -71.06817322)"
I192073193,2629,Harassment,HARASSMENT,A1, ,,2019-09-11 22:00:00,2019,9,Wednesday,22,Part Two,NASHUA ST,42.36761591,-71.0660136,"(42.36761591, -71.06601360)"
I192073192,724,Auto Theft,AUTO THEFT,A7,26,,2019-08-20 12:57:00,2019,8,Tuesday,12,Part One,LIVERPOOL ST,42.37348338,-71.03989483,"(42.37348338, -71.03989483)"
I192073191,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-09-12 10:23:00,2019,9,Thursday,10,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)"
I192073190,619,Larceny,LARCENY ALL OTHERS,E13,906,,2019-09-12 12:36:00,2019,9,Thursday,12,Part One,HORAN WAY,42.32547536,-71.10253482,"(42.32547536, -71.10253482)"
I192073189,3115,Investigate Person,INVESTIGATE PERSON,D14,760,,2019-09-12 12:32:29,2019,9,Thursday,12,Part Three,WASHINGTON ST,42.34891224,-71.16133559,"(42.34891224, -71.16133559)"
I192073188,613,Larceny,LARCENY SHOPLIFTING,A1,94,,2019-08-03 16:25:00,2019,8,Saturday,16,Part One,FANEUIL HALL MARKETPLACE,42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
I192073187,2629,Harassment,HARASSMENT,C6,231,,2017-07-13 00:00:00,2017,7,Thursday,0,Part Two,E FIFTH ST,42.33398889,-71.03260574,"(42.33398889, -71.03260574)"
I192073186,3130,Search Warrants,SEARCH WARRANT,E13,574,,2019-09-12 11:57:00,2019,9,Thursday,11,Part Three,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I192073185,3115,Investigate Person,INVESTIGATE PERSON,E5,676,,2019-09-12 10:00:00,2019,9,Thursday,10,Part Three,AINSWORTH ST,42.28842253,-71.13982964,"(42.28842253, -71.13982964)"
I192073184,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,577,,2019-09-12 09:45:00,2019,9,Thursday,9,Part Two,BOYLSTON ST,42.31397902,-71.10118944,"(42.31397902, -71.10118944)"
I192073180,1402,Vandalism,VANDALISM,E13,582,,2019-09-11 22:00:00,2019,9,Wednesday,22,Part Two,SUNNYSIDE ST,42.32371851,-71.10732117,"(42.32371851, -71.10732117)"
I192073179,3201,Property Lost,PROPERTY - LOST,C6,914,,2019-09-12 12:06:00,2019,9,Thursday,12,Part Three,KEMP ST,42.32684252,-71.05642977,"(42.32684252, -71.05642977)"
I192073178,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6,202,,2019-09-12 11:30:00,2019,9,Thursday,11,Part One,BOLTON ST,42.34135576,-71.05190882,"(42.34135576, -71.05190882)"
I192073177,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,118,,2019-09-11 12:50:00,2019,9,Wednesday,12,Part Three,COLUMBUS AVE,,,"(0.00000000, 0.00000000)"
I192073176,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,D4,270,,2019-09-12 11:53:17,2019,9,Thursday,11,Part Three,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I192073175,2629,Harassment,HARASSMENT,B2,288,,2019-09-03 12:00:00,2019,9,Tuesday,12,Part Two,ROXBURY ST,42.32952036,-71.08530641,"(42.32952036, -71.08530641)"
